id_venta,fecha,id_cliente,id_producto,id_sucursal,cantidad,total
635,2026-02-13,496,12,2,3,1456.11
636,2026-03-30,358,50,3,5,7748.21
637,2026-04-06,296,1,3,4,1967.91
638,2026-01-17,340,14,4,3,2829.83
639,2026-03-06,37,36,4,3,11263.51
640,2026-05-30,257,16,2,2,8089.76
641,2026-05-07,180,21,3,2,6837.76
642,2026-02-15,215,24,4,1,12491.07
643,2026-04-18,223,9,3,4,13472.41
644,2026-04-09,19,24,4,2,14839.43
645,2026-05-13,300,24,1,3,9001.77
646,2026-04-29,302,43,1,2,10338.72
647,2026-03-16,117,9,1,1,4120.66
648,2026-02-19,220,28,2,2,10077.26
649,2026-01-01,270,46,2,2,10432.05
650,2026-02-13,183,46,4,2,9126.77
651,2026-05-19,161,30,3,4,8355.18
652,2026-01-06,455,27,1,1,10381.53
653,2026-05-25,449,12,4,1,8105.54
654,2026-04-30,286,26,2,1,13008.47
655,2026-05-14,224,19,2,1,11153.54
656,2026-06-03,172,22,4,3,14566.95
657,2025-12-29,36,23,1,4,1647.21
658,2026-01-14,3,50,3,3,9404.58
659,2026-04-15,321,19,1,3,1751.43
660,2026-04-03,481,30,2,3,14983.15
661,2026-05-14,457,25,2,5,1128.07
662,2026-04-24,363,10,1,3,7024.15
663,2026-02-08,6,17,1,1,6454.65
664,2026-04-10,315,23,3,3,9408.65
665,2026-05-08,296,49,4,3,1631.83
666,2026-04-20,151,25,3,4,8063.38
667,2026-03-24,414,41,1,4,1496.75
668,2026-05-10,272,2,1,1,4750.29
669,2025-12-31,131,22,4,1,10769.77
670,2026-02-11,36,3,1,5,11104.39
671,2026-05-29,417,39,4,2,3462.42
672,2026-03-14,474,33,3,4,2282.78
673,2026-03-08,277,7,4,3,4155.8
674,2025-12-14,368,37,4,5,2144.87
675,2026-05-03,107,27,3,5,5935.65
676,2026-02-19,123,18,2,5,1444.07
677,2026-04-27,345,48,4,5,6587.03
678,2026-05-31,117,26,2,4,10978.05
679,2025-12-19,156,6,1,1,910.59
680,2026-04-25,217,46,2,1,10248.12
681,2026-04-18,499,1,3,5,9540.75
682,2026-03-16,55,26,3,1,10102.29
683,2026-01-08,395,36,2,1,6846.5
684,2026-01-09,305,17,2,4,11333.95
685,2026-01-23,287,5,4,4,7729.02
686,2026-03-06,420,37,2,2,12147.21
687,2026-01-06,487,2,4,4,7495.19
688,2026-03-15,390,8,2,4,829.96
689,2026-01-12,334,29,4,5,11627.35
690,2026-02-10,126,11,1,4,12754.56
691,2026-02-24,425,46,4,4,5959.27
692,2025-12-25,248,32,1,2,5972.03
693,2026-02-14,465,6,4,3,12681.97
694,2026-04-08,395,17,3,1,6276.64
695,2026-03-26,96,15,4,2,10460.1
696,2026-06-01,126,27,4,2,14988.26
697,2026-04-25,167,38,2,2,3221.32
698,2026-05-24,123,10,1,1,8944.8
699,2026-03-05,470,20,1,5,5041.63
700,2025-12-14,28,30,1,4,1463.04
701,2026-02-03,115,22,2,2,4643.45
702,2025-12-23,402,11,3,5,12109.37
703,2026-03-28,398,32,3,1,5069.56
704,2026-01-05,439,14,2,2,3708.36
705,2026-02-07,365,12,3,1,7633.1
706,2026-02-04,125,12,1,2,1748.66
707,2026-03-03,408,36,1,4,2777.76
708,2025-12-22,182,5,1,3,9706.62
709,2026-03-11,6,41,1,3,14796.18
710,2026-01-22,102,5,4,3,7394.92
711,2026-01-15,38,23,2,2,8068.94
712,2026-03-12,37,23,3,2,1934.72
713,2025-12-31,427,34,3,4,9272.86
714,2026-05-06,177,44,1,2,14066.82
715,2026-02-10,411,1,2,2,11271.21
716,2026-04-07,76,36,4,4,3954.92
717,2026-01-25,475,15,3,2,11585.35
718,2026-05-09,205,45,3,4,3354.68
719,2026-01-30,391,11,4,2,7935.08
720,2026-01-09,439,29,1,1,8767.37
721,2025-12-30,474,13,1,1,11232.68
722,2025-12-27,36,44,2,2,8051.54
723,2026-04-05,333,37,4,4,1279.6
724,2026-01-09,291,26,1,3,9108.28
725,2025-12-16,364,40,1,3,4664.13
726,2026-04-26,269,28,2,1,11140.36
727,2026-02-13,222,37,4,3,7562.25
728,2026-02-09,14,35,2,4,5706.84
729,2026-02-10,76,45,4,5,10116.43
730,2026-02-15,54,35,3,1,4126.47
731,2026-01-01,161,41,4,1,6628.58
732,2026-04-06,44,35,1,3,12266.69
733,2026-03-28,457,11,2,1,1047.45
734,2026-05-11,453,25,1,2,13966.47
735,2026-05-01,4,29,2,3,3997.14
736,2026-03-07,299,2,1,4,11010.54
737,2026-05-15,409,49,1,3,4880.52
738,2026-04-29,5,50,4,3,4063.13
739,2026-02-10,449,10,2,5,11769.91
740,2026-03-07,468,33,4,3,1992.77
741,2026-05-20,245,37,4,2,6065.73
742,2026-03-20,6,42,1,3,7602.86
743,2026-02-22,463,42,3,2,8911.71
744,2025-12-11,381,8,2,5,4503.8
745,2026-03-13,243,25,3,2,12625.36
746,2026-01-23,125,41,1,1,14749.37
747,2026-03-08,248,33,1,3,3032.64
748,2026-01-19,207,34,3,2,2079.7
749,2025-12-24,475,21,3,5,14227.55
750,2026-04-13,317,13,2,4,1951.12
751,2026-04-14,327,44,4,2,10133.33
752,2026-01-14,2,27,4,4,13113.89
753,2026-05-09,160,32,1,5,618.55
754,2026-05-12,121,39,4,1,6929.8
755,2026-06-02,311,20,3,1,8789.13
756,2026-03-11,474,19,3,2,10562.75
757,2026-02-17,482,44,1,2,13498.2
758,2026-02-01,125,41,4,3,14066.2
759,2026-05-13,8,34,3,1,9468.96
760,2026-05-17,81,21,1,3,12966.0
761,2026-02-18,369,32,1,4,11335.45
762,2026-01-07,3,1,3,5,6092.54
763,2026-01-01,97,47,4,3,637.5
764,2026-05-19,244,24,4,3,2746.19
765,2026-03-07,60,7,3,5,10184.3
766,2026-04-22,254,38,3,4,4876.75
767,2026-04-01,389,45,1,5,6238.8
768,2026-02-25,198,30,2,4,8550.67
769,2026-03-17,119,33,3,2,10022.67
770,2026-01-29,349,24,3,3,9790.09
771,2026-03-31,412,14,1,1,4888.65
772,2026-06-07,418,21,4,5,12899.27
773,2026-04-17,158,33,3,4,1681.24
774,2026-03-15,412,46,1,4,7975.09
775,2026-02-12,344,4,3,5,7972.89
776,2026-02-13,191,44,4,3,8834.9
777,2026-01-28,27,39,2,1,5773.46
778,2026-02-18,77,36,3,5,11016.39
779,2025-12-12,304,19,1,5,3659.94
780,2026-04-03,388,49,4,4,5538.21
781,2026-05-25,456,42,1,3,719.15
782,2026-02-24,428,6,1,4,11627.45
783,2026-06-03,78,7,1,5,8863.89
784,2026-03-27,111,32,3,1,10112.56
785,2026-02-19,434,2,2,2,3083.31
786,2026-02-10,332,23,1,2,8111.24
787,2026-03-23,16,7,4,3,2284.25
788,2026-02-25,283,44,2,2,11967.33
789,2026-01-21,182,2,1,2,9536.68
790,2026-03-07,47,37,4,3,1885.25
791,2026-02-20,417,1,1,4,12510.56
792,2026-02-18,361,8,4,4,6953.67
793,2026-05-01,436,50,3,4,11218.68
794,2026-04-06,381,37,3,3,12523.0
795,2026-01-11,241,38,1,2,10196.15
796,2026-01-17,190,33,4,3,12117.29
797,2026-03-14,231,39,1,1,11753.52
798,2026-04-22,135,26,4,2,1330.63
799,2026-01-20,174,6,1,2,7677.36
800,2026-02-04,229,28,2,1,12301.41
801,2026-03-16,30,49,1,1,10977.94
802,2026-03-15,199,19,1,4,10909.01
803,2026-05-30,63,23,1,5,7741.25
804,2026-03-27,137,31,1,2,12551.76
805,2026-03-20,260,39,3,4,14074.6
806,2026-05-19,406,3,4,3,10597.03
807,2026-05-21,298,23,1,3,1951.94
808,2026-05-14,402,31,2,2,14692.72
809,2026-04-30,489,28,3,3,6869.44
810,2026-03-09,500,18,4,3,4316.58
811,2026-06-07,343,33,1,2,9100.62
812,2026-02-09,240,14,2,5,14782.74
813,2026-05-16,291,45,2,2,6614.71
814,2025-12-21,103,16,3,4,3866.24
815,2026-05-12,314,29,3,2,6547.17
816,2026-03-12,98,3,2,5,8408.39
817,2026-01-12,303,48,3,5,3995.32
818,2026-04-01,230,17,3,2,1687.1
819,2026-03-17,247,17,2,4,12198.11
820,2026-05-13,279,13,4,1,8979.57
821,2026-02-08,113,46,4,5,8818.0
822,2026-01-30,79,40,4,2,3217.8
823,2025-12-13,314,33,2,3,1970.18
824,2026-06-03,328,45,1,3,8452.68
825,2025-12-27,288,12,1,2,13440.25
826,2026-06-01,353,1,4,4,3500.91
827,2026-04-26,266,19,2,3,9804.2
828,2026-01-06,282,23,4,4,7186.01
829,2025-12-24,449,30,4,5,6062.31
830,2026-04-20,414,3,3,5,13834.73
831,2026-01-20,133,11,4,5,5348.82
832,2025-12-25,54,4,2,1,11597.62
833,2026-01-01,321,47,1,3,9479.73
834,2026-02-04,167,44,2,2,12924.49
835,2026-05-26,499,24,4,2,6824.02
836,2026-05-30,301,10,3,5,9358.84
837,2026-01-14,211,16,2,1,5168.65
838,2025-12-31,210,14,2,5,8269.49
839,2026-02-23,330,29,1,2,14553.93
840,2026-05-03,269,9,3,1,8867.85
841,2026-05-11,430,20,2,5,2074.36
842,2026-05-30,93,19,3,2,6495.89
843,2026-03-08,175,48,2,2,4488.65
844,2026-03-29,264,10,2,2,4720.01
845,2025-12-23,121,1,4,4,6852.36
846,2026-04-04,370,27,2,1,6047.14
847,2026-03-13,222,38,3,4,7350.76
848,2026-05-06,409,19,4,4,4145.53
849,2026-03-15,182,15,3,5,8007.16
850,2026-04-15,458,31,4,2,11667.21
851,2026-04-13,399,1,2,1,9231.31
852,2026-01-25,244,19,3,5,7586.26
853,2026-01-13,74,2,2,4,2122.89
854,2026-03-28,459,43,4,2,13394.9
855,2026-02-01,320,42,3,4,668.68
856,2026-01-12,451,1,4,2,11169.29
857,2026-05-07,264,38,4,2,6353.22
858,2026-05-28,417,35,4,3,13764.17
859,2026-05-02,150,17,4,3,8079.43
860,2026-03-11,377,19,2,2,2714.01
861,2026-05-02,153,2,3,5,1831.29
862,2026-05-26,240,32,2,2,12237.37
863,2026-06-04,483,2,4,1,8874.81
864,2026-02-07,241,5,3,4,13556.26
865,2026-04-01,259,44,1,1,1038.81
866,2026-05-20,405,49,3,3,4039.16
867,2025-12-11,126,14,4,4,14684.22
868,2026-04-24,281,6,4,1,3702.16
869,2026-03-13,341,20,1,2,10817.93
870,2026-01-13,390,15,2,1,13519.76
871,2026-03-29,77,28,4,5,8647.61
872,2026-02-21,42,50,2,1,2186.34
873,2026-04-16,499,22,2,3,8595.72
874,2026-05-06,167,37,2,3,12119.47
875,2026-03-20,111,13,1,1,1205.18
876,2026-06-02,60,21,3,1,14355.72
877,2026-03-29,196,10,2,2,3566.8
878,2026-04-10,201,16,3,4,11206.98
879,2026-05-16,455,5,3,3,12609.12
880,2026-04-09,20,8,1,4,4799.63
881,2025-12-14,279,28,1,4,4240.88
882,2025-12-28,36,43,4,3,2616.47
883,2026-05-16,403,30,3,4,1201.72
884,2026-01-19,156,2,3,3,12524.14
885,2026-06-01,59,5,4,2,11312.22
886,2026-05-07,28,8,1,3,9361.53
887,2026-05-26,205,38,1,2,9946.26
888,2025-12-29,297,11,1,1,3884.83
889,2026-05-25,68,42,4,4,4072.14
890,2026-06-03,233,42,4,1,13925.92
891,2026-05-03,486,40,4,3,3095.98
892,2026-03-03,489,16,3,2,5033.85
893,2026-04-04,257,33,1,2,14792.78
894,2026-01-18,105,14,3,2,1600.95
895,2026-03-21,181,45,2,5,5285.04
896,2025-12-10,328,44,1,5,12926.67
897,2026-01-31,348,11,1,3,14374.98
898,2026-03-13,409,30,2,4,3635.59
899,2026-04-09,142,33,2,4,7484.78
900,2026-05-30,12,2,2,4,11183.18
901,2026-05-12,394,20,1,3,4742.38
902,2026-05-13,486,25,4,1,1644.83
903,2026-04-18,368,8,2,5,10641.21
904,2026-02-10,257,24,3,3,8058.6
905,2026-04-14,345,24,2,5,2748.1
906,2026-05-12,475,42,3,1,13486.28
907,2026-04-08,181,18,2,3,5489.96
908,2026-05-23,164,5,3,4,7657.05
909,2026-03-11,351,15,2,4,4442.54
910,2025-12-10,257,1,3,2,11341.48
911,2026-05-10,249,9,3,2,14361.14
912,2026-02-06,247,26,1,1,1781.42
913,2026-02-03,132,33,4,3,8615.63
914,2026-02-18,10,17,1,3,11195.64
915,2026-05-18,409,45,2,2,8574.04
916,2026-03-07,355,32,4,2,10662.4
917,2026-04-12,195,13,3,2,11068.02
918,2026-04-08,258,41,2,4,5993.19
919,2025-12-24,404,44,3,4,2740.81
920,2026-02-28,173,10,1,3,10274.92
921,2026-01-19,394,35,3,4,1640.7
922,2026-06-02,182,42,2,4,12315.31
923,2025-12-30,24,12,2,5,4033.66
924,2026-01-18,220,46,1,2,12169.69
925,2026-03-22,134,36,2,4,11304.87
926,2025-12-24,72,41,1,5,6919.92
927,2026-06-06,51,4,2,1,10810.99
928,2026-04-27,65,22,3,1,9379.72
929,2026-03-02,457,23,1,2,843.18
930,2026-04-01,85,1,3,3,10215.97
931,2026-04-06,228,42,1,5,1084.79
932,2026-04-25,234,48,2,4,898.7
933,2026-02-26,482,35,4,4,11312.88
934,2026-05-06,433,33,2,3,3162.15
935,2026-03-17,355,39,2,5,10697.83
936,2026-05-04,490,32,3,3,13897.94
937,2026-02-22,274,10,1,4,5800.82
938,2026-02-26,471,30,2,4,9102.13
939,2026-01-04,410,11,2,5,6473.83
940,2025-12-25,489,3,4,1,5181.23
941,2026-02-22,44,22,1,5,7078.76
942,2026-01-06,323,29,1,5,1155.3
943,2026-02-09,135,9,4,5,13647.97
944,2026-05-04,482,30,1,5,4929.89
945,2025-12-18,312,4,1,1,2219.96
946,2026-03-11,2,7,4,5,5004.72
947,2026-06-07,323,43,2,4,14321.83
948,2026-05-28,391,8,2,5,14060.15
949,2026-04-22,205,49,1,2,9067.87
950,2026-04-07,42,10,1,5,3516.57
951,2025-12-31,82,21,3,1,13917.39
952,2026-01-09,269,24,3,5,6073.0
953,2026-04-12,166,4,4,1,7768.54
954,2026-01-27,455,15,1,4,4017.89
955,2026-04-26,384,15,3,5,3798.32
956,2025-12-17,300,13,4,5,13156.06
957,2026-01-01,157,19,1,4,14704.61
958,2026-04-16,149,43,1,2,1539.66
959,2026-05-18,89,50,1,1,4936.98
960,2026-03-16,48,25,3,4,12058.88
961,2026-02-16,375,26,1,3,10553.84
962,2026-04-29,279,20,1,4,10053.62
963,2026-02-24,266,18,1,5,6950.92
964,2026-03-20,386,8,1,1,4296.95
965,2026-05-03,294,49,4,3,10583.38
966,2026-01-10,205,14,3,2,6508.03
967,2026-01-12,129,6,4,4,5876.65
968,2026-04-29,456,24,3,3,11015.33
969,2026-05-05,495,50,2,2,1368.18
970,2026-06-01,297,15,4,5,2286.95
971,2026-04-02,92,46,4,1,14981.57
972,2026-01-21,34,7,1,1,1257.82
973,2026-04-10,432,4,3,3,13846.58
974,2026-02-28,216,14,1,5,8833.38
975,2026-05-29,73,31,2,3,13044.46
976,2026-02-07,47,18,4,1,10174.05
977,2026-05-21,215,9,1,2,14263.65
978,2026-04-18,94,46,2,3,13382.88
979,2026-01-27,21,10,4,4,3218.71
980,2025-12-18,455,49,2,4,2800.42
981,2026-05-11,361,25,3,1,9192.32
982,2026-01-14,302,3,3,5,2460.39
983,2026-06-03,92,40,2,1,14426.01
984,2026-04-13,269,14,1,2,9625.38
985,2026-02-21,439,3,4,3,13998.5
986,2026-02-17,267,36,1,1,8820.99
987,2026-04-02,113,10,4,2,6899.69
988,2026-02-14,23,46,4,1,10004.76
989,2026-04-04,157,37,4,5,829.34
990,2026-01-16,436,49,2,1,7720.38
991,2026-01-16,288,28,1,2,11676.55
992,2026-01-18,165,44,1,2,3115.96
993,2026-01-10,171,26,3,4,10217.47
994,2026-01-04,416,8,3,4,2294.24
995,2026-01-20,108,40,4,5,6254.88
996,2026-03-11,74,17,4,5,5596.78
997,2026-05-04,188,21,3,3,5724.03
998,2025-12-15,170,6,3,2,12822.03
999,2026-06-04,366,33,1,3,646.84
1000,2026-04-05,14,45,1,3,12655.11
1001,2026-03-16,35,13,3,1,11024.86
1002,2026-02-12,47,15,3,3,8855.98
1003,2026-05-10,214,27,4,5,8324.75
1004,2026-05-18,68,31,3,5,6005.16
1005,2026-01-20,236,40,2,4,14682.56
1006,2026-02-23,403,6,3,2,12276.97
1007,2026-01-27,4,31,1,1,892.81
1008,2026-05-21,74,19,2,4,9684.05
1009,2025-12-10,274,27,4,1,4017.44
1010,2026-04-16,186,4,2,4,13705.96
1011,2026-05-15,283,13,1,3,12667.79
1012,2026-01-11,169,7,3,1,7037.87
1013,2026-01-03,176,18,2,4,699.88
1014,2025-12-10,139,7,3,2,6911.67
1015,2026-02-08,109,29,2,1,4603.9
1016,2026-03-02,112,32,1,5,3852.64
1017,2026-04-12,452,50,4,4,14271.47
1018,2025-12-14,21,19,1,4,10461.36
1019,2026-02-24,2,29,3,1,4549.64
1020,2026-05-28,63,8,2,1,13651.21
1021,2026-03-07,133,32,4,1,9656.91
1022,2026-03-11,273,26,4,5,14029.63
1023,2026-03-22,250,13,4,4,4800.15
1024,2025-12-14,115,40,2,3,9525.79
1025,2026-05-30,475,2,4,3,9627.3
1026,2026-05-24,409,20,3,1,13115.82
1027,2026-02-11,326,12,2,2,557.41
1028,2026-03-28,73,17,1,5,13584.24
1029,2026-05-06,287,39,4,4,1770.89
1030,2026-03-11,75,48,3,1,5335.99
1031,2026-04-13,164,27,3,4,1557.52
1032,2026-04-30,313,32,3,3,10059.25
1033,2025-12-09,450,13,3,2,11615.25
1034,2026-05-26,326,3,4,3,8008.9
1035,2026-03-03,337,9,2,5,5109.54
1036,2026-04-18,209,46,1,1,5377.66
1037,2026-06-01,106,34,2,1,9510.06
1038,2026-04-13,254,27,3,3,12648.12
1039,2025-12-09,123,22,3,2,4046.75
1040,2026-06-02,273,3,2,3,12128.19
1041,2026-03-02,27,12,4,4,2744.24
1042,2026-04-28,302,22,1,5,13832.12
1043,2026-05-25,62,40,2,5,6184.16
1044,2026-02-11,454,6,2,4,5611.53
1045,2025-12-28,93,2,4,1,7633.56
1046,2026-01-25,286,1,4,1,5369.24
1047,2026-05-22,266,38,3,5,1259.31
1048,2026-01-09,343,47,3,2,9976.27
1049,2026-02-18,258,19,4,2,1492.0
1050,2026-01-13,89,9,1,2,12829.97
1051,2026-05-06,219,13,3,2,9929.07
1052,2026-01-11,211,40,4,2,6133.22
1053,2026-02-11,471,14,4,4,3355.07
1054,2026-04-08,442,12,3,5,6291.64
1055,2026-04-27,104,34,4,3,7514.15
1056,2026-01-14,117,31,4,2,4141.84
1057,2026-05-25,382,47,1,1,13146.08
1058,2026-01-01,234,40,2,1,1050.97
1059,2026-03-30,86,30,4,4,13673.31
1060,2026-04-14,359,28,2,4,9748.89
1061,2026-01-03,154,36,4,1,2933.4
1062,2026-05-14,488,16,2,1,2578.34
1063,2026-03-30,202,47,1,3,3079.2
1064,2026-06-03,438,20,3,3,8631.04
1065,2026-03-16,446,21,2,5,7799.93
1066,2026-05-06,385,23,1,3,6396.74
1067,2026-06-03,416,25,2,2,9851.0
1068,2025-12-13,224,13,2,4,10956.08
1069,2026-04-03,458,19,3,1,10088.68
1070,2026-03-21,478,45,1,4,14738.49
1071,2026-05-18,478,13,2,3,5045.89
1072,2026-01-19,289,47,2,2,9126.43
1073,2026-02-04,392,39,1,2,7974.93
1074,2026-02-18,433,13,1,4,3186.17
1075,2026-03-06,148,38,4,3,11539.99
1076,2026-01-16,446,29,1,4,14627.97
1077,2026-03-10,39,36,3,4,979.66
1078,2026-02-20,87,49,2,5,6413.06
1079,2026-02-23,277,18,3,3,11297.66
1080,2026-05-19,66,35,3,2,2154.11
1081,2026-05-10,315,46,4,3,14856.48
1082,2026-04-17,92,21,2,4,12538.45
1083,2026-03-24,231,28,2,3,5941.98
1084,2025-12-25,350,48,3,3,696.72
1085,2026-04-26,415,43,1,3,8149.68
1086,2026-01-29,133,23,3,2,2049.21
1087,2026-05-20,252,47,3,1,3784.57
1088,2026-04-28,427,1,3,3,2482.53
1089,2026-02-14,222,17,2,4,4694.56
1090,2026-04-22,241,41,4,1,3889.13
1091,2026-01-04,174,36,4,2,12134.59
1092,2025-12-27,146,41,1,3,5995.04
1093,2025-12-31,16,5,2,3,11319.55
1094,2025-12-12,423,34,1,5,3728.67
1095,2026-06-06,394,37,2,2,6432.87
1096,2026-05-21,5,49,3,3,6691.35
1097,2026-04-19,27,50,4,4,11864.92
1098,2026-03-17,395,15,1,5,11065.12
1099,2026-02-18,79,1,2,1,13738.28
1100,2026-05-21,391,33,3,3,13072.11
1101,2026-04-09,398,27,1,3,7381.38
1102,2026-04-12,90,35,3,3,4603.82
1103,2025-12-13,140,33,2,1,13087.82
1104,2026-02-14,278,6,3,2,7342.6
1105,2026-05-04,299,33,2,5,12099.64
1106,2026-05-15,388,45,1,2,2624.68
1107,2026-05-18,342,38,2,1,8401.65
1108,2026-04-01,324,33,4,1,10571.04
1109,2026-02-11,440,23,4,2,8922.45
1110,2026-06-07,311,27,1,4,5625.1
1111,2025-12-15,495,32,1,5,2301.81
1112,2026-04-08,48,46,1,4,10412.78
1113,2026-05-17,140,24,3,3,12302.73
1114,2026-06-03,35,5,4,5,9454.19
1115,2026-04-11,250,45,3,3,11027.4
1116,2026-02-23,97,6,2,5,9199.39
1117,2026-03-20,295,3,2,2,8913.13
1118,2026-05-20,312,19,3,1,4733.39
1119,2026-05-27,38,49,1,4,9898.15
1120,2026-05-23,186,30,2,5,4695.23
1121,2026-01-10,225,50,1,1,2564.82
1122,2026-01-20,123,50,1,3,4790.0
1123,2025-12-22,327,23,1,4,8083.21
1124,2026-02-25,486,41,3,1,5701.6
1125,2026-06-07,281,7,1,2,3629.58
1126,2026-04-03,171,34,4,4,12387.75
1127,2026-02-09,476,19,2,4,4607.86
1128,2026-02-10,331,12,3,1,9359.28
1129,2026-02-24,488,11,1,4,3753.89
1130,2025-12-15,327,36,1,4,5981.08
1131,2026-04-09,439,24,3,5,10493.31
1132,2026-04-19,454,39,4,3,4111.29
1133,2026-05-04,313,3,1,3,5483.7
1134,2026-05-03,157,45,2,3,14721.72
1135,2025-12-31,441,25,2,4,2510.43
1136,2026-02-13,277,34,1,1,11645.75
1137,2026-05-23,274,28,3,5,4994.89
1138,2026-03-29,193,22,3,4,10885.81
1139,2025-12-09,165,44,2,1,13234.38
1140,2025-12-17,433,48,1,5,10607.58
1141,2026-05-09,275,10,3,1,7643.33
1142,2026-05-02,92,25,1,4,6633.71
1143,2026-01-16,296,8,1,3,2513.35
1144,2026-04-12,284,13,2,1,14721.86
1145,2025-12-12,110,15,3,5,14728.47
1146,2026-03-31,421,28,4,1,5972.86
1147,2026-04-05,265,12,1,1,14160.59
1148,2026-03-01,426,44,4,5,11099.45
1149,2026-03-20,288,48,1,3,11553.97
1150,2026-04-01,442,22,3,4,4085.66
1151,2026-01-05,292,46,3,1,9522.58
1152,2026-02-05,276,28,3,3,13042.53
1153,2026-02-13,480,35,4,4,12527.95
1154,2026-03-31,61,18,4,5,1668.42
1155,2026-04-06,175,7,2,4,14402.51
1156,2026-03-02,414,46,3,4,6456.7
1157,2026-02-27,417,29,4,1,5242.58
1158,2026-03-15,88,1,1,5,12260.93
1159,2025-12-24,259,20,1,2,3119.32
1160,2026-05-19,370,12,3,5,7507.71
1161,2026-04-10,101,20,1,3,6328.4
1162,2026-02-12,105,50,3,5,7778.2
1163,2026-01-27,181,15,2,1,3618.11
1164,2026-05-28,187,46,2,2,2897.08
1165,2026-02-05,236,8,2,2,14955.81
1166,2026-04-02,9,7,1,2,1863.21
1167,2026-06-04,347,16,1,1,14366.31
1168,2025-12-26,37,21,4,2,1758.93
1169,2026-05-03,68,36,2,1,14530.89
1170,2026-03-30,435,22,4,4,2342.65
1171,2026-04-19,370,18,3,5,12183.28
1172,2026-05-09,494,37,1,5,13027.32
1173,2026-01-27,378,30,4,4,9838.83
1174,2026-02-25,216,22,3,4,8749.93
1175,2026-01-10,20,40,4,4,7628.0
1176,2026-05-22,106,45,3,4,8883.54
1177,2026-03-13,134,33,3,3,10525.13
1178,2025-12-29,406,17,3,2,3457.42
1179,2026-04-07,413,32,1,4,4480.23
1180,2026-02-06,431,43,3,1,8530.85
1181,2026-03-26,355,30,4,2,4040.15
1182,2026-01-09,297,46,2,2,9216.41
1183,2026-04-14,434,13,4,1,8821.65
1184,2026-04-07,97,6,4,3,5021.36
1185,2025-12-29,366,1,1,5,3098.13
1186,2026-02-27,65,3,1,5,3880.93
1187,2026-02-26,303,38,2,3,4614.56
1188,2026-01-09,470,27,4,4,3438.71
1189,2026-05-05,321,6,1,3,5303.36
1190,2026-05-21,3,13,4,1,14006.25
1191,2025-12-22,304,36,2,5,14849.51
1192,2026-02-13,323,30,4,5,12121.16
1193,2026-02-04,20,31,4,1,7221.71
1194,2026-01-13,35,8,3,3,13518.34
1195,2026-03-22,283,17,4,2,5907.89
1196,2026-06-04,198,43,2,5,11894.56
1197,2026-01-20,442,29,4,3,13039.95
1198,2025-12-11,28,38,1,2,12115.37
1199,2026-05-19,317,45,1,1,11172.12
1200,2026-05-20,125,14,4,5,8227.61
1201,2026-03-19,99,37,4,2,2920.71
1202,2026-05-28,118,13,2,4,7119.36
1203,2026-04-03,443,16,2,4,14921.5
1204,2026-05-10,497,13,4,3,9696.58
1205,2026-04-28,231,2,4,2,1049.72
1206,2026-02-03,173,13,3,2,717.3
1207,2026-05-01,447,29,2,2,5730.7
1208,2026-05-04,302,36,1,4,1217.99
1209,2026-05-02,420,33,4,5,7650.03
1210,2026-05-01,136,50,1,4,1128.63
1211,2026-01-07,99,37,2,1,8226.32
1212,2026-01-01,180,20,4,2,11837.05
1213,2026-04-28,374,42,2,2,4672.43
1214,2026-04-29,203,37,3,3,2272.38
1215,2025-12-10,139,30,3,2,4044.05
1216,2026-01-18,207,16,2,4,785.19
1217,2026-02-15,489,32,1,4,1354.28
1218,2026-05-12,408,6,1,3,1512.23
1219,2026-01-12,115,17,4,1,7892.46
1220,2026-03-18,81,23,4,5,12135.59
1221,2025-12-14,306,33,1,3,4416.59
1222,2025-12-10,370,2,4,3,2044.95
1223,2026-03-22,238,6,3,5,9896.66
1224,2026-06-01,188,22,4,2,3324.28
1225,2026-03-15,355,5,4,4,2281.52
1226,2026-04-20,314,31,2,5,5464.55
1227,2026-03-15,4,40,1,2,4121.47
1228,2026-02-23,456,36,4,4,11933.73
1229,2026-04-26,453,31,1,1,6131.09
1230,2026-01-20,6,1,3,2,14796.37
1231,2026-06-06,159,30,4,1,3572.33
1232,2026-04-09,370,40,1,1,2535.06
1233,2026-06-07,127,17,4,4,5471.56
1234,2026-02-25,60,47,4,2,13612.56
1235,2026-01-15,193,10,4,1,7733.81
1236,2026-05-28,203,6,2,2,8921.59
1237,2026-05-22,170,11,3,2,5318.0
1238,2025-12-20,441,5,3,4,6599.68
1239,2026-02-08,33,14,3,3,5862.63
1240,2025-12-09,407,17,1,1,3898.22
1241,2026-04-24,361,48,3,1,10850.71
1242,2026-01-23,250,43,4,2,12861.82
1243,2026-05-30,382,20,2,5,11543.32
1244,2025-12-20,69,20,3,1,8544.01
1245,2025-12-18,398,14,3,2,2584.95
1246,2026-03-16,159,30,1,5,7995.16
1247,2026-02-19,284,16,1,4,12431.53
1248,2026-01-27,105,22,2,3,2880.39
1249,2025-12-18,146,33,1,4,2120.68
1250,2026-01-09,405,27,2,4,2493.5
1251,2026-04-19,381,23,4,2,11901.1
1252,2025-12-14,449,5,3,3,12717.53
1253,2026-03-15,216,36,4,5,8073.6
1254,2026-03-27,136,33,2,1,14247.74
1255,2026-05-06,433,41,4,4,8724.74
1256,2026-04-25,90,50,2,4,4663.27
1257,2026-04-03,37,46,2,2,2353.49
